order_id,customer_id,order_date,order_status,order_channel,shipping_city,shipping_state,shipping_fee,order_subtotal,order_total
706664,100012,2024-08-09 21:24:27,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,201611.16,201611.16
706665,100164,2025-01-07 23:26:56,Cancelled,Website,Kolkata,West Bengal,0.0,2401.53,2401.53
706666,101524,2025-03-25 15:19:20,Delivered,Website,Chennai,Tamil Nadu,0.0,10088.33,10088.33
706667,100531,2025-04-18 15:08:13,Processing,Mobile Web,Ahmedabad,Gujarat,0.0,39936.99,39936.99
706668,100194,2025-05-22 18:53:19,Delivered,Website,Kochi,Kerala,0.0,5690.84,5690.84
706669,100423,2025-02-22 17:52:45,Returned,Mobile App,Guwahati,Assam,0.0,98936.01,98936.01
706670,102412,2023-06-08 14:13:45,Delivered,Mobile App,Jaipur,Rajasthan,0.0,3368.0,3368.0
706671,101412,2025-04-18 21:28:29,Cancelled,Mobile App,Surat,Gujarat,0.0,127425.56,127425.56
706672,102412,2025-05-18 17:14:22,Cancelled,Mobile App,Chennai,Tamil Nadu,0.0,8076.0,8076.0
706673,101264,2025-12-28 17:00:43,Delivered,Website,Faridabad,Haryana,0.0,20775.96,20775.96
706674,100405,2025-04-15 18:18:05,Delivered,Mobile App,Ahmedabad,Gujarat,0.0,75104.74,75104.74
706675,101131,2025-04-07 23:50:47,Delivered,Mobile Web,Bengaluru,Karnataka,0.0,12198.24,12198.24
706676,100380,2024-10-21 18:02:09,Delivered,Website,Lucknow,Uttar Pradesh,0.0,4193.28,4193.28
706677,100290,2025-10-09 22:13:00,Delivered,Mobile Web,Nagpur,Maharashtra,0.0,93610.89,93610.89
706678,102950,2025-12-29 17:00:06,Returned,Mobile App,Faridabad,Haryana,0.0,6808.12,6808.12
706679,101548,2025-07-17 11:01:12,Delivered,Website,Jaipur,Rajasthan,0.0,1613.17,1613.17
706680,101935,2025-01-11 23:16:06,Returned,Mobile App,Mumbai,Maharashtra,0.0,7286.58,7286.58
706681,101561,2023-05-16 18:38:40,Delivered,Mobile App,Faridabad,Haryana,0.0,85809.88,85809.88
706682,101312,2025-05-20 23:59:19,Delivered,Website,Chennai,Tamil Nadu,0.0,6885.44,6885.44
706683,102970,2025-05-03 23:04:11,Cancelled,Mobile App,Faridabad,Haryana,0.0,7456.57,7456.57
706684,100481,2025-07-13 18:20:18,Delivered,Website,Kolkata,West Bengal,0.0,179422.89,179422.89
706685,100646,2023-07-30 14:41:49,Delivered,Mobile Web,Bhopal,Madhya Pradesh,0.0,157974.73,157974.73
706686,102017,2025-02-25 22:42:19,Delivered,Mobile App,Faridabad,Haryana,0.0,648.45,648.45
706687,101646,2024-02-01 14:11:24,Delivered,Website,Guwahati,Assam,0.0,99238.0,99238.0
706688,102412,2025-06-25 22:00:57,Delivered,Mobile App,Bengaluru,Karnataka,0.0,21235.46,21235.46
706689,101247,2023-11-24 20:08:31,Delivered,Mobile App,Guwahati,Assam,0.0,1250.59,1250.59
706690,100214,2025-04-04 23:46:35,Delivered,Mobile App,Ahmedabad,Gujarat,0.0,214702.12,214702.12
706691,100904,2024-01-31 18:53:28,Delivered,Website,Mumbai,Maharashtra,0.0,7356.67,7356.67
706692,101764,2023-01-18 21:42:55,Processing,Mobile App,Bhopal,Madhya Pradesh,0.0,4866.59,4866.59
706693,102988,2025-01-31 22:04:18,Delivered,Mobile Web,Guwahati,Assam,0.0,6360.59,6360.59
706694,100438,2023-07-11 14:34:22,Delivered,Website,Hyderabad,Telangana,0.0,51964.82,51964.82
706695,102936,2025-03-04 23:27:07,Returned,Mobile App,Indore,Madhya Pradesh,0.0,11393.08,11393.08
706696,101118,2025-11-04 16:34:18,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,2715.16,2715.16
706697,101224,2025-12-07 23:44:09,Delivered,Website,Faridabad,Haryana,0.0,82153.51,82153.51
706698,101048,2023-11-17 14:56:11,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,242964.04,242964.04
706699,100423,2025-08-14 15:20:45,Delivered,Website,Faridabad,Haryana,0.0,6961.16,6961.16
706700,101543,2024-04-27 23:48:00,Cancelled,Website,Coimbatore,Tamil Nadu,74.68,324.23,398.91
706701,100212,2025-10-24 21:23:39,Processing,Mobile App,Chennai,Tamil Nadu,0.0,14247.15,14247.15
706702,101304,2025-07-27 17:12:10,Delivered,Website,Surat,Gujarat,0.0,193689.13,193689.13
706703,102412,2023-05-09 16:28:33,Shipped,Mobile Web,Guwahati,Assam,0.0,14658.14,14658.14
706704,101863,2024-07-04 16:21:50,Shipped,Mobile App,Delhi,Delhi,0.0,787.41,787.41
706705,100867,2024-04-04 21:52:45,Returned,Website,Pune,Maharashtra,0.0,74675.87,74675.87
706706,100254,2025-07-24 22:47:30,Delivered,Mobile App,Bengaluru,Karnataka,0.0,8219.07,8219.07
706707,101552,2024-07-08 19:13:01,Delivered,Mobile App,Ahmedabad,Gujarat,0.0,9297.43,9297.43
706708,101739,2025-04-05 22:55:33,Returned,Website,Patna,Bihar,0.0,5519.04,5519.04
706709,100912,2024-12-30 18:44:55,Delivered,Mobile App,Hyderabad,Telangana,0.0,6908.58,6908.58
706710,101849,2025-12-14 16:40:09,Delivered,Mobile App,Delhi,Delhi,0.0,74365.66,74365.66
706711,102687,2025-11-10 17:02:50,Shipped,Mobile App,Kolkata,West Bengal,0.0,79735.03,79735.03
706712,102568,2024-08-01 23:09:14,Delivered,Mobile App,Pune,Maharashtra,0.0,97294.48,97294.48
706713,100059,2025-05-17 23:22:04,Delivered,Website,Hyderabad,Telangana,0.0,40301.2,40301.2
706714,101487,2025-09-06 19:15:40,Delivered,Mobile App,Guwahati,Assam,0.0,11362.31,11362.31
706715,100357,2025-10-23 20:30:58,Delivered,Website,Pune,Maharashtra,0.0,9365.66,9365.66
706716,102200,2023-05-01 20:42:29,Delivered,Mobile Web,Guwahati,Assam,0.0,106783.4,106783.4
706717,102049,2024-02-11 20:29:24,Shipped,Mobile App,Nagpur,Maharashtra,0.0,7233.77,7233.77
706718,102412,2024-03-09 19:15:25,Cancelled,Mobile App,Mumbai,Maharashtra,0.0,272323.5,272323.5
706719,101300,2024-08-08 18:45:18,Processing,Mobile Web,Chennai,Tamil Nadu,0.0,27595.81,27595.81
706720,102726,2023-10-02 23:51:55,Cancelled,Website,Indore,Madhya Pradesh,0.0,15874.13,15874.13
706721,101254,2024-10-11 20:43:16,Delivered,Mobile App,Kochi,Kerala,0.0,926.36,926.36
706722,102083,2025-03-09 16:29:17,Delivered,Website,Kolkata,West Bengal,0.0,9894.9,9894.9
706723,101305,2024-10-12 13:52:01,Returned,Website,Faridabad,Haryana,0.0,30116.86,30116.86
706724,101532,2025-03-12 15:43:54,Processing,Website,Chandigarh,Chandigarh,0.0,4184.9,4184.9
706725,101764,2023-04-29 18:39:40,Shipped,Mobile App,Hyderabad,Telangana,0.0,51326.95,51326.95
706726,102835,2025-10-12 16:09:03,Delivered,Website,Chennai,Tamil Nadu,0.0,10405.28,10405.28
706727,102661,2025-11-11 23:04:13,Delivered,Mobile App,Mumbai,Maharashtra,0.0,69644.74,69644.74
706728,102570,2025-01-18 18:15:59,Delivered,Website,Kolkata,West Bengal,0.0,4621.71,4621.71
706729,101987,2025-10-15 23:57:05,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,4382.3,4382.3
706730,101939,2023-08-08 14:04:44,Delivered,Mobile Web,Nagpur,Maharashtra,0.0,1250.59,1250.59
706731,102784,2025-08-06 14:15:57,Returned,Website,Kolkata,West Bengal,0.0,356237.39,356237.39
706732,102147,2023-07-21 12:21:00,Delivered,Website,Nagpur,Maharashtra,0.0,5055.86,5055.86
706733,102459,2024-07-05 19:21:03,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,8123.01,8123.01
706734,101720,2024-03-15 12:10:28,Cancelled,Mobile Web,Hyderabad,Telangana,0.0,197883.73,197883.73
706735,102489,2024-12-18 18:37:10,Delivered,Website,Coimbatore,Tamil Nadu,0.0,10710.44,10710.44
706736,102448,2024-02-10 21:00:09,Delivered,Mobile App,Kochi,Kerala,0.0,8004.56,8004.56
706737,102037,2025-02-05 12:16:48,Delivered,Website,Hyderabad,Telangana,0.0,880.04,880.04
706738,102174,2024-05-13 19:43:24,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,926.36,926.36
706739,100468,2025-10-05 23:26:51,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,1389.54,1389.54
706740,102998,2025-01-31 22:47:33,Cancelled,Mobile Web,Surat,Gujarat,0.0,222444.46,222444.46
706741,100101,2023-11-03 18:07:57,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,41257.05,41257.05
706742,101939,2024-04-02 17:06:12,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,1111.63,1111.63
706743,101864,2025-09-27 20:20:30,Delivered,Website,Lucknow,Uttar Pradesh,0.0,197761.9,197761.9
706744,100377,2024-06-04 18:26:59,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,128071.07,128071.07
706745,101254,2024-11-02 23:21:38,Cancelled,Mobile Web,Jaipur,Rajasthan,0.0,104237.92,104237.92
706746,101210,2025-02-19 16:20:08,Delivered,Mobile App,Patna,Bihar,0.0,20447.83,20447.83
706747,102083,2024-04-19 15:13:33,Delivered,Website,Patna,Bihar,0.0,10026.91,10026.91
706748,101639,2024-01-30 17:27:14,Delivered,Mobile App,Surat,Gujarat,0.0,13298.18,13298.18
706749,100468,2024-09-27 15:51:07,Delivered,Website,Indore,Madhya Pradesh,0.0,1704.09,1704.09
706750,101806,2023-11-02 19:45:27,Delivered,Website,Indore,Madhya Pradesh,0.0,1852.72,1852.72
706751,102272,2024-01-21 23:30:06,Delivered,Website,Kolkata,West Bengal,0.0,1250.59,1250.59
706752,102943,2023-04-21 13:03:50,Delivered,Mobile Web,Hyderabad,Telangana,0.0,68299.21,68299.21
706753,102961,2024-02-14 22:53:38,Delivered,Mobile App,Hyderabad,Telangana,0.0,122950.4,122950.4
706754,102412,2024-03-10 19:54:59,Delivered,Website,Surat,Gujarat,0.0,1200.02,1200.02
706755,101225,2025-11-29 18:35:23,Cancelled,Mobile App,Kochi,Kerala,0.0,9413.45,9413.45
706756,100540,2024-12-21 23:03:06,Cancelled,Mobile App,Lucknow,Uttar Pradesh,0.0,139134.66,139134.66
706757,100380,2025-07-27 10:49:47,Delivered,Mobile App,Patna,Bihar,0.0,926.36,926.36
706758,102924,2023-03-21 21:50:37,Delivered,Mobile App,Faridabad,Haryana,0.0,212699.69,212699.69
706759,100756,2023-06-29 16:00:06,Delivered,Website,Jaipur,Rajasthan,0.0,124936.31,124936.31
706760,101045,2025-08-20 14:54:08,Delivered,Mobile App,Pune,Maharashtra,0.0,42951.26,42951.26
706761,102907,2025-01-23 16:14:51,Delivered,Website,Bengaluru,Karnataka,0.0,6440.61,6440.61
706762,102775,2023-10-17 23:52:24,Delivered,Website,Faridabad,Haryana,0.0,24994.76,24994.76
706763,102988,2024-06-30 20:25:35,Delivered,Website,Coimbatore,Tamil Nadu,0.0,5055.86,5055.86
706764,102851,2024-11-03 16:40:35,Returned,Mobile App,Chandigarh,Chandigarh,0.0,11734.86,11734.86
706765,102807,2025-09-22 23:49:43,Delivered,Mobile App,Nagpur,Maharashtra,0.0,159508.1,159508.1
706766,100494,2023-04-18 12:54:39,Delivered,Mobile App,Kolkata,West Bengal,0.0,7191.33,7191.33
706767,101939,2024-12-26 16:34:14,Cancelled,Mobile App,Lucknow,Uttar Pradesh,0.0,84794.8,84794.8
706768,100328,2025-05-11 18:47:02,Processing,Mobile Web,Patna,Bihar,0.0,5889.58,5889.58
706769,101043,2025-12-17 19:30:14,Shipped,Mobile App,Mumbai,Maharashtra,0.0,4044.69,4044.69
706770,102315,2025-08-13 15:11:33,Returned,Mobile App,Chennai,Tamil Nadu,0.0,81309.84,81309.84
706771,100151,2024-01-10 11:45:05,Delivered,Mobile Web,Lucknow,Uttar Pradesh,0.0,40783.65,40783.65
706772,100569,2025-05-04 21:40:56,Delivered,Mobile App,Bengaluru,Karnataka,0.0,4543.0,4543.0
706773,101258,2025-06-29 23:14:01,Returned,Mobile App,Jaipur,Rajasthan,0.0,5519.04,5519.04
706774,100642,2025-05-23 17:36:29,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,7056.86,7056.86
706775,101933,2025-08-26 22:50:20,Delivered,Mobile Web,Coimbatore,Tamil Nadu,0.0,5925.31,5925.31
706776,102526,2025-10-25 23:59:53,Delivered,Mobile App,Mumbai,Maharashtra,0.0,3798.15,3798.15
706777,102412,2023-06-15 16:37:28,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,107290.27,107290.27
706778,102083,2023-06-26 16:14:15,Returned,Mobile Web,Jaipur,Rajasthan,0.0,5982.22,5982.22
706779,101533,2025-08-06 13:03:16,Processing,Mobile App,Hyderabad,Telangana,0.0,139710.1,139710.1
706780,100146,2023-12-13 17:05:12,Delivered,Mobile Web,Delhi,Delhi,0.0,320568.17,320568.17
706781,102150,2023-04-14 21:24:54,Delivered,Mobile Web,Faridabad,Haryana,0.0,4507.87,4507.87
706782,102793,2024-06-25 20:24:43,Delivered,Website,Faridabad,Haryana,0.0,127582.51,127582.51
706783,102412,2025-08-26 15:17:54,Returned,Mobile App,Indore,Madhya Pradesh,0.0,4643.45,4643.45
706784,100651,2023-08-03 23:43:58,Returned,Mobile App,Ahmedabad,Gujarat,0.0,6446.22,6446.22
706785,100223,2025-03-20 12:59:38,Returned,Website,Kochi,Kerala,0.0,156070.71,156070.71
706786,102440,2023-01-08 23:49:33,Delivered,Website,Bengaluru,Karnataka,0.0,57603.39,57603.39
706787,101393,2023-07-05 19:36:25,Delivered,Website,Guwahati,Assam,0.0,78961.71,78961.71
706788,101160,2024-04-23 16:16:57,Processing,Mobile Web,Jaipur,Rajasthan,0.0,7977.49,7977.49
706789,101711,2023-05-23 22:09:54,Shipped,Mobile App,Lucknow,Uttar Pradesh,0.0,56087.61,56087.61
706790,102988,2025-09-25 21:05:50,Cancelled,Website,Pune,Maharashtra,0.0,160603.83,160603.83
706791,101212,2025-10-07 12:12:41,Cancelled,Mobile Web,Faridabad,Haryana,0.0,58114.62,58114.62
706792,102218,2025-06-20 20:37:04,Delivered,Website,Indore,Madhya Pradesh,0.0,1550.5,1550.5
706793,100569,2023-11-28 15:42:17,Delivered,Website,Coimbatore,Tamil Nadu,0.0,7782.96,7782.96
706794,101056,2024-10-26 23:07:30,Delivered,Website,Chennai,Tamil Nadu,0.0,60988.85,60988.85
706795,100838,2023-10-13 18:39:01,Delivered,Mobile App,Bengaluru,Karnataka,0.0,67609.05,67609.05
706796,101365,2024-01-18 23:24:27,Delivered,Mobile App,Kochi,Kerala,0.0,4683.14,4683.14
706797,102115,2024-10-22 15:28:08,Delivered,Mobile App,Hyderabad,Telangana,0.0,741.09,741.09
706798,100252,2025-05-27 15:50:23,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,1852.72,1852.72
706799,102265,2023-06-09 21:53:22,Delivered,Mobile Web,Kochi,Kerala,0.0,11273.58,11273.58
706800,100194,2024-02-03 20:46:46,Delivered,Mobile Web,Delhi,Delhi,0.0,8768.05,8768.05
706801,102412,2025-11-05 15:02:49,Cancelled,Mobile App,Patna,Bihar,0.0,5307.01,5307.01
706802,101252,2024-08-03 16:57:51,Delivered,Mobile Web,Chennai,Tamil Nadu,0.0,5966.22,5966.22
706803,100423,2025-11-11 20:22:24,Cancelled,Mobile Web,Jaipur,Rajasthan,0.0,9260.41,9260.41
706804,101764,2025-12-26 22:25:24,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,8417.51,8417.51
706805,100232,2024-10-28 15:49:50,Delivered,Mobile App,Hyderabad,Telangana,0.0,6398.51,6398.51
706806,101304,2024-01-25 22:08:02,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,10634.64,10634.64
706807,101558,2025-07-31 20:42:01,Delivered,Mobile App,Surat,Gujarat,0.0,11262.54,11262.54
706808,102373,2023-09-19 16:12:48,Delivered,Mobile App,Patna,Bihar,0.0,2991.11,2991.11
706809,102706,2023-12-13 17:37:51,Cancelled,Website,Chennai,Tamil Nadu,0.0,212721.24,212721.24
706810,102492,2025-07-24 21:11:23,Delivered,Website,Surat,Gujarat,0.0,2281.36,2281.36
706811,101532,2024-08-07 17:05:22,Processing,Mobile App,Mumbai,Maharashtra,0.0,83916.32,83916.32
706812,102468,2023-10-24 15:56:15,Cancelled,Website,Kolkata,West Bengal,0.0,15125.08,15125.08
706813,101739,2025-02-22 23:51:40,Delivered,Website,Kochi,Kerala,0.0,106273.9,106273.9
706814,101764,2025-05-25 16:53:33,Delivered,Website,Indore,Madhya Pradesh,0.0,255084.02,255084.02
706815,102993,2023-07-31 22:48:42,Delivered,Mobile App,Kochi,Kerala,0.0,7853.05,7853.05
706816,102931,2024-01-11 23:00:52,Delivered,Mobile App,Jaipur,Rajasthan,0.0,88094.49,88094.49
706817,102412,2023-11-06 14:10:37,Delivered,Mobile App,Guwahati,Assam,0.0,5250.0,5250.0
706818,102042,2024-05-27 17:34:23,Delivered,Mobile App,Kolkata,West Bengal,0.0,66558.13,66558.13
706819,102907,2025-06-29 21:44:44,Cancelled,Mobile App,Mumbai,Maharashtra,0.0,147739.9,147739.9
706820,101366,2025-05-08 23:57:37,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,83448.91,83448.91
706821,101668,2025-03-08 10:36:00,Returned,Website,Jaipur,Rajasthan,0.0,1320.06,1320.06
706822,100362,2023-01-13 20:59:52,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,79920.3,79920.3
706823,101510,2023-08-21 17:47:58,Processing,Website,Coimbatore,Tamil Nadu,0.0,385299.98,385299.98
706824,101014,2023-11-08 23:02:56,Delivered,Mobile App,Surat,Gujarat,0.0,4643.16,4643.16
706825,102909,2024-01-03 14:09:53,Shipped,Mobile App,Patna,Bihar,0.0,13416.42,13416.42
706826,101558,2023-08-28 15:43:47,Delivered,Mobile App,Guwahati,Assam,0.0,3444.84,3444.84
706827,102428,2024-07-08 14:20:39,Delivered,Mobile Web,Delhi,Delhi,0.0,8564.84,8564.84
706828,100901,2023-05-11 20:58:29,Delivered,Mobile Web,Guwahati,Assam,0.0,147498.04,147498.04
706829,102034,2025-06-13 23:12:25,Delivered,Mobile Web,Guwahati,Assam,0.0,112948.27,112948.27
706830,102083,2025-07-27 13:48:36,Delivered,Mobile App,Hyderabad,Telangana,0.0,428741.9,428741.9
706831,101764,2024-12-03 19:33:26,Returned,Mobile App,Jaipur,Rajasthan,0.0,1519.76,1519.76
706832,101435,2023-05-31 23:24:08,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,15316.92,15316.92
706833,102885,2025-10-19 14:05:26,Delivered,Website,Kolkata,West Bengal,0.0,55245.04,55245.04
706834,102225,2025-12-04 22:30:56,Delivered,Mobile App,Bengaluru,Karnataka,0.0,117295.98,117295.98
706835,101626,2023-10-25 23:20:11,Delivered,Mobile App,Guwahati,Assam,0.0,63510.71,63510.71
706836,102412,2025-04-29 22:36:45,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,17475.77,17475.77
706837,102425,2025-09-20 16:50:11,Delivered,Website,Faridabad,Haryana,0.0,10399.24,10399.24
706838,101764,2024-11-04 13:17:45,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,3917.36,3917.36
706839,100627,2024-03-14 20:34:34,Delivered,Mobile App,Bengaluru,Karnataka,0.0,185270.12,185270.12
706840,102511,2024-10-01 23:44:08,Delivered,Mobile App,Jaipur,Rajasthan,0.0,3535.09,3535.09
706841,102001,2024-10-20 09:28:48,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,40747.56,40747.56
706842,102632,2024-06-24 16:51:30,Delivered,Mobile Web,Surat,Gujarat,0.0,4380.65,4380.65
706843,102669,2025-11-06 18:10:16,Delivered,Website,Lucknow,Uttar Pradesh,0.0,191139.52,191139.52
706844,101043,2025-06-06 14:34:47,Delivered,Mobile Web,Chandigarh,Chandigarh,0.0,79827.66,79827.66
706845,100032,2023-11-26 21:52:58,Delivered,Mobile App,Faridabad,Haryana,0.0,2921.63,2921.63
706846,100778,2024-12-17 23:45:23,Delivered,Mobile Web,Mumbai,Maharashtra,0.0,440685.56,440685.56
706847,101385,2025-04-09 20:07:58,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,36380.99,36380.99
706848,100748,2023-08-18 14:28:58,Delivered,Mobile App,Jaipur,Rajasthan,0.0,7075.38,7075.38
706849,102573,2024-05-04 23:56:10,Shipped,Website,Mumbai,Maharashtra,0.0,8510.15,8510.15
706850,101453,2025-10-26 23:17:53,Delivered,Website,Guwahati,Assam,0.0,6306.45,6306.45
706851,102081,2024-11-24 17:54:19,Shipped,Website,Kolkata,West Bengal,0.0,166628.36,166628.36
706852,100540,2023-11-04 23:11:34,Cancelled,Mobile App,Bengaluru,Karnataka,0.0,16894.23,16894.23
706853,101739,2023-07-27 19:18:24,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,7711.29,7711.29
706854,102412,2024-10-23 18:43:46,Delivered,Mobile App,Kolkata,West Bengal,0.0,8667.26,8667.26
706855,100583,2024-11-08 16:59:48,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,107454.9,107454.9
706856,102016,2024-03-30 15:30:58,Delivered,Mobile Web,Pune,Maharashtra,0.0,5129.19,5129.19
706857,101312,2025-01-29 23:36:00,Delivered,Mobile App,Pune,Maharashtra,0.0,49263.16,49263.16
706858,101072,2023-05-02 20:19:25,Delivered,Mobile Web,Kochi,Kerala,0.0,145147.97,145147.97
706859,100440,2023-08-26 17:48:11,Delivered,Website,Bengaluru,Karnataka,0.0,1389.54,1389.54
706860,101658,2024-11-08 13:02:55,Delivered,Mobile App,Guwahati,Assam,0.0,3917.47,3917.47
706861,100744,2023-04-20 17:38:24,Processing,Mobile App,Chandigarh,Chandigarh,0.0,12785.01,12785.01
706862,100194,2025-10-15 14:51:45,Cancelled,Website,Kolkata,West Bengal,0.0,123249.25,123249.25
706863,101706,2023-08-21 20:57:30,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,80383.48,80383.48
706864,101403,2025-03-22 20:04:44,Shipped,Mobile Web,Coimbatore,Tamil Nadu,0.0,102064.41,102064.41
706865,100646,2024-06-11 17:40:41,Delivered,Mobile App,Kochi,Kerala,0.0,8073.05,8073.05
706866,102393,2024-06-23 20:52:59,Delivered,Website,Jaipur,Rajasthan,0.0,122130.47,122130.47
706867,102611,2025-07-01 23:29:01,Delivered,Mobile App,Guwahati,Assam,0.0,20334.5,20334.5
706868,102998,2024-10-13 12:48:02,Delivered,Mobile App,Kolkata,West Bengal,0.0,58989.54,58989.54
706869,100423,2025-05-19 18:46:10,Shipped,Website,Surat,Gujarat,0.0,5013.45,5013.45
706870,102412,2024-10-16 23:04:03,Delivered,Mobile App,Guwahati,Assam,0.0,157987.88,157987.88
706871,101817,2024-12-24 18:22:29,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,7604.52,7604.52
706872,101658,2025-06-26 17:01:01,Delivered,Website,Delhi,Delhi,0.0,126830.32,126830.32
706873,102899,2025-01-05 21:04:22,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,11682.36,11682.36
706874,101925,2025-01-15 13:24:43,Cancelled,Mobile App,Pune,Maharashtra,0.0,205329.41,205329.41
706875,100904,2025-07-29 19:46:28,Cancelled,Mobile App,Chennai,Tamil Nadu,0.0,122470.03,122470.03
706876,101750,2025-11-15 20:51:56,Cancelled,Mobile App,Chennai,Tamil Nadu,0.0,131324.19,131324.19
706877,102691,2024-05-24 18:20:34,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,4661.05,4661.05
706878,101265,2024-12-07 18:13:36,Delivered,Mobile App,Mumbai,Maharashtra,0.0,11063.92,11063.92
706879,101179,2023-05-26 20:07:47,Cancelled,Mobile App,Pune,Maharashtra,0.0,70586.11,70586.11
706880,102907,2024-05-04 14:44:47,Delivered,Mobile App,Mumbai,Maharashtra,0.0,73621.27,73621.27
706881,100430,2024-07-10 23:11:00,Delivered,Website,Kolkata,West Bengal,0.0,3454.29,3454.29
706882,100744,2025-09-13 22:33:38,Shipped,Website,Kolkata,West Bengal,0.0,36574.14,36574.14
706883,101051,2024-10-20 13:41:29,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,8903.85,8903.85
706884,100423,2025-05-24 10:26:31,Delivered,Mobile Web,Bhopal,Madhya Pradesh,0.0,105035.49,105035.49
706885,100707,2023-01-31 23:24:24,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,9996.52,9996.52
706886,102821,2024-09-13 16:17:07,Cancelled,Mobile App,Lucknow,Uttar Pradesh,0.0,41905.6,41905.6
706887,100366,2025-10-24 20:41:35,Delivered,Mobile App,Guwahati,Assam,0.0,118350.42,118350.42
706888,102968,2023-11-09 19:35:46,Delivered,Mobile App,Delhi,Delhi,0.0,90825.84,90825.84
706889,100229,2023-02-23 23:28:22,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,1667.45,1667.45
706890,102660,2024-08-07 16:27:50,Cancelled,Website,Patna,Bihar,0.0,3407.97,3407.97
706891,102207,2025-04-29 20:43:47,Returned,Mobile App,Nagpur,Maharashtra,0.0,197382.12,197382.12
706892,101715,2024-08-30 15:19:23,Returned,Mobile Web,Bengaluru,Karnataka,0.0,4709.81,4709.81
706893,100651,2024-09-07 23:17:08,Delivered,Website,Nagpur,Maharashtra,0.0,157268.8,157268.8
706894,100687,2025-03-17 20:34:43,Delivered,Mobile App,Ahmedabad,Gujarat,0.0,1389.54,1389.54
706895,100334,2023-12-16 19:35:23,Delivered,Mobile App,Bengaluru,Karnataka,0.0,112875.3,112875.3
